ID,lon,lat,qmean7913,q79,q80,q81,q82,q83,q84,q85,q86,q87,q88,q89,q90,q91,q92,q93,q94,q95,q96,q97,q98,q99,q00,q01,q02,q03,q04,q05,q06,q07,q08,q09,q10,q11,q12,q13,CC_Area_km2,Shape_Length,DL_km,Q_m2_yr,Q_A_norm_m_yr
13282,-151.5033135,61.01527993,1216717.669,1861662.29,1441950.535,708254.4648,986390.36,1015238.406,1125425.11,950728.5957,1259972.666,1242808.649,837500.2307,1342888.558,1066248.055,1292768.209,1035832.815,1375355.772,1275846.103,804824.1281,821403.1941,1291469.68,1000225.24,1259465.314,1619173.717,1086746.874,1813038.848,1300416.658,1401304.807,1285678.56,1159141.384,1556052.307,1099417.914,1306710.683,914152.1974,1255465.43,1350215.573,1441345.1,2,7000,429,173.8168099,0.405572556
13283,-150.5774731,60.98643172,992851.0642,1405374.158,1069324.212,568718.9823,672950.7218,866578.2301,931698.8256,631946.3511,1006415.555,1051445.349,803820.6572,980898.4087,882126.6639,1125626.183,902817.0117,964748.3965,1089066.915,791450.1,858020.4076,1030507.66,914202.8626,1084921.628,1069834.39,716475.0914,1215157.434,1086305.052,1029424.815,1069040.084,729782.9758,971014.4675,930724.2398,1073650.912,1034923.779,1196494.765,1471439.964,1522860,3,6000,667,165.4751774,0.248212766
13284,-150.2822824,60.96981738,1226296.172,1770642.069,1200517.561,735967.2865,904975.1445,1013702.564,1210965.65,712516.784,1401440.787,1446288.512,810280.182,1462161.534,1016467.619,1489233.976,1087281.873,1436628.883,1158527.494,1035459.744,983266.9434,1320901.068,1109120.582,1427807.011,1445755.933,890519.1732,1618426.65,1417987.879,1462883.041,1208305.923,956977.9296,1260442.765,1054705.31,1329559.66,1045915.539,1421637.292,1533704.26,1539391.4,4,6000,833,204.3826954,0.245259234
13288,-149.3737285,60.9601599,1968763.52,2608629.748,2087309.385,1376252.988,1695224.067,1836487.029,1765659.933,1411376.844,1956147.518,2451204.194,1753898.491,1990223.396,1746991.104,2184464.412,1799420.878,2122274.027,1895733.321,1528102.983,1785559.266,2166453.04,1759174.044,2099064.147,2236433.008,1692548.965,2109538.543,1798500.67,1965094.264,1932951.477,1356968.95,2021793.931,1725754.339,1965113.303,2096293.227,2721117.834,2692600.665,2572363.2,1,9000,222,218.7515022,0.98438176
13289,-149.3380633,60.94999159,1484512.643,1981004.055,1363029.991,1026357.476,1273931.2,1298363.4,1388118.582,993528.4745,1568973.225,1860901.868,1153871.905,1686585.129,1252673.775,1684615.308,1352471.904,1749228.344,1361471.434,1140953.658,1236765.238,1707388.227,1354358.03,1597929.061,1804010.609,1193155.754,1669722.469,1383376.926,1586657.644,1346246.286,1168776.147,1572659.923,1242876.652,1457113.791,1342449.728,2281558.104,2048798.175,1828020,1,7000,286,212.0732347,0.742256321
13290,-149.281322,60.95701728,3166210.48,4257074.005,3351278.668,2136536.342,2756182.533,2782108.252,2822873.152,2141629.076,3305451.609,3720300.967,2814004.457,3212067.28,2662586.825,3348107.175,2949138.366,3566866.079,3268254.705,2412781.03,2561438.955,3501607.904,2685452.475,3365102.018,3616284.491,2577966.311,3541740.591,2743742.447,3216305.621,3050655.844,2266269.902,3215954.556,2612507.657,3118849.229,3343573.203,4862203.073,4621958.003,4408514,2,7000,429,452.3157829,1.055403493
13291,-149.2443645,60.95574286,2765020.724,3705940.585,2936212.25,1888044.487,2418956.081,2420820.68,2440397.576,1885268.509,2864389.317,3292755.109,2394703.447,2835968.268,2326404.934,2911378.129,2569985.965,3092932.842,2723026.295,2110400.818,2231881.681,3118207.2,2378375.401,2904443.719,3187529.444,2266468.488,3124027.607,2433658.193,2804405.874,2672140.566,1992682.911,2824519.61,2268744.236,2664412.472,2870206.981,4355327.751,4139411.929,3721696,1,5000,400,553.0041449,1.382510362
13292,-149.2258869,60.95510193,2485056.66,3310389.909,2665942.496,1636911.692,2163497.606,2139612.412,2197678.678,1712332.909,2560524.994,3002763.139,2072637.871,2598270.208,2082743.449,2620100.654,2318146.748,2843009.29,2328495.626,1924189.643,1959206.124,2874278.021,2142239.727,2593735.752,2911558.13,1999642.03,2819515.311,2212771.816,2552366.387,2407491.124,1807285.139,2563001.853,2051333.688,2350479.674,2549664.728,3975928.536,3786857.733,3242380,1,3000,667,828.35222,1.24252833
13293,-149.2074099,60.95445852,26386681.29,35349744.52,29184112.63,18174508.4,23209066.65,23027924.97,23537000.79,18813219.85,27478153.64,31337701.89,23289275.15,26746035.66,22791582.85,27633406,24454355.07,29364031,22765287.42,20276118.03,21314403.35,29158126.03,22307193.76,27919155.67,30704167.83,21753214.7,29991863.27,22759646.38,26719970.86,25429905.49,19122037.48,27022442.25,21919555.99,25931375.57,28740054.53,40021533.1,40571044.2,34716630,15,3000,5333,8795.560428,1.64916758
13294,-149.1889338,60.95381263,2605440.896,3513085.019,2894537.285,1810979.543,2301793.038,2307910.219,2337134.409,1924441.635,2560645.358,3163831.884,2234106.489,2589454.18,2310162.522,2730818.017,2390802.704,2795953.171,2472339.933,1990575.506,2258677.649,2878988.033,2242979.567,2746150.305,3056573.15,2209505.24,2897512.023,2282926.922,2565589.538,2540213.126,1812213.095,2688561.203,2214034.479,2501889.505,2862448.33,4039281.231,3947614.242,3116702.8,1,5000,400,521.0881791,1.302720448
13295,-149.1348655,60.94294331,4148067.678,5529041.48,4378312.851,2823102.22,3585948.884,3523564.34,3741497.299,2911944.231,4284505.097,4997869.123,3306195.94,4446524.501,3466016.919,4378383.401,3734462.662,4770628.481,3846580.893,3108254.386,3282823.889,4639760.003,3533228.886,4346265.391,5065912.293,3386000.002,4788363.301,3654714.23,4315816.911,3949892.195,3096750.607,4371350.867,3285887.801,3966110.318,4381257.196,6917327.132,6703341.994,4664733,3,7000,571,592.5810968,1.037016919
13313,-151.5026157,61.02421437,6810759.448,10367304.78,8047425.966,3974803.6,5545156.644,5675480.977,6290657.953,5337373.404,7052588.527,6986271.832,4702907.642,7500556.319,5966518.258,7238213.925,5855667.261,7692723.632,7123663.485,4516619.96,4614764.676,7283616.201,5629170.34,7045285.903,9037970.374,6120324.939,10118144.28,7269404.797,7842592.956,7210199.955,6516231.254,8716289.005,6170531.057,7307773.343,5098418.081,7036305.243,7503299.624,7982324.5,11,7000,1714,972.9656355,0.567563287
13314,-150.5404369,60.98550562,1547381.63,2229746.109,1563697.397,877773.5143,1020084.393,1218308.454,1526937.406,941871.4331,1722657.053,1663778.731,971001.8962,1807319.671,1244717.805,1820726.553,1277800.218,1716921.664,1524121.248,1266217.422,1240733.016,1528922.302,1354121.054,1791587.797,1800968.578,1111515.212,2138582.101,1790260.985,1786910.66,1497308.54,1189531.175,1508253.722,1322030.421,1681612.619,1406295.631,1973555.776,2211158.99,2431327.5,7,6000,1333,257.8969383,0.193422704
13315,-149.8175234,60.97438033,1108512.029,1529202.539,969226.5757,787306.7051,937762.4177,998613.9695,1065413.066,656507.8974,1269990.378,1413819.836,905351.763,1374354.087,964764.3993,1384919.91,1045312.505,1397374.926,1053478.544,965767.9124,971305.2216,1347589.03,1044252.582,1279694.869,1297739.048,854490.8287,1258767.658,1183030.75,1243044.525,1067329.661,921764.9823,1179985.429,959470.5103,1172050.681,863578.3332,1188053.43,1115437.452,1131168.6,1,3000,667,369.5040097,0.554256015
13319,-149.3724385,60.96907895,3533928,4709298.197,3643301.776,2379872.25,3068285.203,3138350.831,3160868.838,2433015.174,3693215.799,4264085.291,3095130.413,3734844.617,3057402.359,3934607.406,3246988.452,3968002.815,3174024.231,2833739.277,2986106.227,3939242.015,3072817.745,3787462.202,4045176.046,2887594.356,3921237.399,3175214.229,3618381.119,3383678.203,2561183.008,3651686.324,3064126.628,3492493.347,3611217.039,5106984.714,4910596.97,4937249.5,2,11000,273,321.2661818,1.177976
13320,-149.3367637,60.9589103,6636181.028,8877541.974,6897810.897,4464643.528,5826110.767,5852524.174,5980732.897,4575229.804,6833830.264,7909857.805,5830388.66,6867902.921,5679631.104,7190635.044,6126055.579,7435274.417,6720541.432,5124311.749,5533773.404,7357381.777,5711641.296,7047742.107,7520117.559,5457203.961,7427639.256,5884304.793,6741913.288,6416109.721,4730265.893,6779814.28,5641071.504,6508900.102,6848559.477,9766221.698,9354205.839,9346447,5,6000,1000,1106.030171,1.106030171
13321,-149.1691121,60.96208135,2584368.878,3441509.186,2811592.991,1708604.919,2281949.693,2199684.128,2268966.388,1797406.088,2657238.976,3096594.568,2124718.611,2678306.827,2174436.832,2677972.253,2409740.243,2937654.481,2378501.199,1977791.012,2021907.833,2934924.37,2203003.691,2674256.743,3049495.18,2099648.781,2934697.749,2268741.125,2630246.955,2492047.963,1877071.949,2647678.475,2115382.078,2434050.701,2751806.509,4345912.416,4183550.03,3165819.8,2,6000,500,430.7281464,0.861456293
13346,-151.4462477,61.03212888,1218485.215,1862486.217,1444108.522,707758.519,985928.3351,1011970.711,1132692.881,951027.4276,1262471.706,1243063.733,838123.1457,1344698.115,1075554.41,1294316.2,1036687.4,1377001.565,1276028.999,807159.6345,822656.9989,1292312.898,1004738.166,1262012.344,1621808.934,1086870.065,1813602.88,1299863.248,1402506.486,1286425.106,1159148.868,1554934.186,1100128.973,1306893.52,912975.4107,1270341.079,1353075.231,1445610.6,1,3000,667,406.1617382,0.609242607
13347,-151.4276919,61.03178391,3086400.904,4753621.401,3659079.24,1784489.136,2476784.855,2555357.346,2835488.679,2408995.807,3191734.553,3150144.088,2123292.387,3405095.913,2695464.907,3270614.508,2646116.164,3494980.596,3238521.864,2035893.628,2080550.127,3316889.614,2526727.258,3187520.505,4079396.724,2724392.898,4618487.042,3263113.171,3565201.614,3252279.812,2948994.036,3931057.678,2770793.176,3326384.738,2312921.451,3234900.399,3469531.317,3689215,4,3000,1667,1028.800301,0.617280181
13348,-151.4091364,61.03143645,1782195.016,2776664.509,2125969.448,1018231.241,1407276.735,1472115.274,1628611.089,1381241.827,1855006.853,1803624.583,1211264.775,1965407.993,1556505.279,1885590.097,1524196.55,2015117.369,1864053.158,1166066.581,1184767.533,1907705.285,1444244.058,1836794.221,2359765.324,1556945.714,2705910.943,1882899.906,2071930.419,1879128.339,1701226.591,2294168.296,1583729.612,1917798.837,1337981.256,1853558.818,2004192.236,2197134.8,2,5000,600,356.4390032,0.594065005
13349,-151.3356636,61.02108806,1417497.102,2087703.224,1654924.483,875301.3493,1137426.552,1198062.211,1326274.932,1131596.227,1434462.201,1393584.926,1068410.266,1418073.653,1321643.446,1459883.886,1337614.475,1440362.505,1524489.221,946873.754,1042167.791,1551851.467,1242225.392,1428371.748,1813709.924,1178022.687,2009340.558,1446449.353,1549361.176,1592509.881,1220220.842,1633924.589,1385930.904,1523304.901,1161661.333,1484654.118,1673130.478,1918874.1,1,14000,143,101.249793,0.708748551
13350,-151.2978125,61.02929924,1396486.949,2039459.615,1620596.653,860662.6775,1111402.63,1175728.615,1300753.307,1103986.732,1396749.125,1377552.821,1052466.152,1391607.11,1296249.707,1440034.042,1311803.045,1402183.429,1495631.844,939771.3486,1023138.016,1509278.738,1229944.894,1408196.939,1769282.517,1152956.279,1966398.607,1424414.943,1522471.904,1560942.493,1192568.709,1587039.085,1360330.922,1496225.776,1176460.982,1516041.821,1714377.529,1950334.2,2,13000,231,107.422073,0.46549565
13351,-150.5014501,61.00242626,2298483.004,3309678.5,2308721.189,1291654.707,1499713.851,1807768.728,2260722.915,1409705.535,2566939.679,2465443.67,1443172.549,2693037.855,1853698.828,2708710.029,1893262.368,2555264.462,2270313.152,1887316.99,1857529.956,2264555.76,2010062.96,2671504.568,2661857.068,1639341.316,3176679.362,2671887.881,2648333.359,2228449.88,1751537.13,2202304.616,1972091.392,2503350.715,2096306.261,2946517.415,3314606.692,3604863.8,7,4000,2000,574.620751,0.287310375
13352,-150.2976892,60.99709698,1024602.954,1451586.513,1114675.931,638729.2635,742409.8004,917396.1607,961808.7249,649240.282,1064972.589,1164165.147,862452.0413,1030498.196,926965.5766,1183360.801,958625.7296,1029250.79,1107107.067,837280.9145,920062.2088,1110099.582,960413.3984,1130621.124,1111352.629,761891.2637,1222175.242,1126451.16,1079763.707,1106584.298,748479.7745,1021826.507,945440.7764,1112621.467,1030048.662,1140371.891,1367095.98,1325278.2,3,6000,667,170.767159,0.256150739
13353,-149.7990242,60.97381638,2721742.354,3749030.793,2497499.424,1935722.487,2301496.151,2413066.134,2608400.468,1728049.125,3030482.396,3393740.864,2337064.428,3242987.151,2326370.131,3294082.232,2563395.415,3389604.168,2648532.455,2369996.116,2322184.81,3361494.413,2581242.2,3090828.799,3130240.792,2095725.785,3168452.786,2846803.874,2964771.258,2620159.858,2245130.594,2856368.335,2380158.771,2812067.194,2216263.503,3059376.354,2885361.916,2794831.2,3,2000,2000,1360.871177,0.680435588
13357,-149.3896415,60.97861942,3043995.337,4008805.969,3035362.233,2082828.048,2626238.73,2709172.541,2756976.46,2093017.001,3191879.8,3637889.98,2613549.085,3300928.636,2569893.583,3392848.295,2800469.837,3521909.446,3017956.743,2373131.262,2509562.636,3394800.48,2651115.487,3243700.221,3480945.933,2472539.996,3335053.763,2740607.489,3171172.56,2910880.678,2197750.961,3097926.458,2578446.593,3001900.318,3099977.272,4423886.488,4200518.818,4296193,4,7000,714,434.8564767,0.608799067
13376,-151.3898518,61.04002035,1748155.738,2772425.762,2084789.483,979997.67,1349413.889,1426054.177,1566198.881,1348005.311,1816506.396,1760874.085,1182055.873,1933865.448,1518347.996,1831656.797,1504924.753,1988571.075,1816979.085,1134455.602,1149181.171,1882700.02,1390337.373,1796296.388,2304349.382,1494352.08,2699068.169,1823591.338,2050996.277,1848241.725,1680015.45,2268981.587,1524795.265,1918329.374,1316299.613,1831110.388,1996364.443,2195318.5,2,6000,500,291.3592897,0.582718579
13377,-151.371292,61.0396678,4516873.682,6852130.683,5293670.422,2634790.056,3648761.178,3710740.019,4125014.787,3523194.508,4635764.141,4618303.189,3120589.305,4981083.215,3926901.551,4790495.832,3885523.255,5109165.038,4725319.104,3015628.173,3075662.36,4885701.45,3719763.248,4665790.732,5931221.391,4008329.718,6657892.057,4770568.746,5190466.471,4742702.209,4311125.742,5683806.454,4094695.873,4853821.726,3406431.348,4830017.279,5137775.624,5527732,8,6000,1500,752.8122804,0.501874854
13378,-151.3156151,61.03859515,1236722.797,1864865.109,1441459.715,715985.4402,987100.6026,1020527.639,1135527.569,945504.0717,1268250.813,1262581.439,846007.0291,1364524.583,1068438.402,1315316.337,1049955.466,1387950.96,1283092.293,831742.5436,842369.8867,1310246.062,1021740.125,1281332.128,1614107.053,1087918.537,1812260.303,1314403.143,1418065.98,1297130.645,1162552.948,1544955.886,1112695.803,1314430.797,958124.4797,1364141.506,1458323.387,1581669.2,3,11000,364,112.4293451,0.309180699
13379,-150.500473,61.01135461,960363.1543,1356680.146,1043208.481,549786.9361,653230.2468,840795.6852,894053.6968,626505.4637,977617.7706,1013714.847,787029.2459,948141.4032,853313.9069,1080030.45,863340.7068,934635.2491,1059017.483,774247.8236,837911.4204,1003773.276,880372.8705,1052174.406,1023790.805,687450.7218,1169432.191,1054751.15,1000557.352,1033662.364,693552.8338,921950.853,897880.4955,1038515.633,1013216.949,1146994.303,1447113.434,1454259.8,1,6000,333,160.0605257,0.480181577
13380,-149.5363715,60.99242195,2120320.407,2834832.629,2220343.824,1475644.544,1830637.719,1999759.473,1919023.645,1483048.336,2105403.529,2632214.941,1912572.623,2169759.312,1903402.784,2381942.27,2002051.053,2307694.878,2082345.794,1672674.466,1956063.283,2387216.154,1941080.032,2263705.469,2356578.381,1829279.957,2276957.584,1958230.469,2110718.536,2086220.003,1457993.427,2168715.563,1878324.554,2103000.065,2270048.597,2942596.352,2856186.782,2434947.2,1,7000,286,302.9029152,1.060160203
13381,-149.4808601,60.99060934,1661397.796,2202992.301,1738792.424,1153884.856,1429230.465,1602795.166,1499321.935,1173123.559,1668188.445,2093371.662,1485592.813,1681632.441,1484367.026,1882922.006,1531008.62,1801709.535,1621170.931,1294437.515,1503213.671,1806390.358,1506927.296,1769130.939,1878151.081,1445033.199,1750647.728,1553809.184,1673632.981,1636694.018,1139300.677,1702934.08,1464692.127,1655203.645,1795815.961,2265784.382,2272363.846,1984656,1,8000,250,207.6747246,0.830698898
13390,-147.3400004,60.90341006,3051472.376,4428729.878,3832002.996,1877085.247,2792159.52,2226349.025,2624857.028,2437361.981,3521650.756,3594898.686,2448813.294,3300468.288,2711196.382,3137257.342,2933547.743,3542755.418,2968259.124,2274344.172,2079177.26,3154025.503,2144767.603,3473773.021,3860259.348,2464379.831,3572917.276,2671274.408,3397621.038,2914135.273,2701991.195,3123675.396,2249130.194,2890365.918,2486697.514,4246684.493,4597070.514,4121850.5,1,5000,400,610.2944752,1.525736188
13402,-150.4624222,61.01933588,976152.4002,1381347.602,1057798.788,559360.7098,661571.0024,854747.7879,906809.568,616415.6515,996117.9934,1030899.356,800321.0516,969252.0923,868539.5827,1108104.415,883761.4872,949041.5607,1080745.488,789902.518,855335.9615,1016131.506,904040.3268,1070536.865,1035219.849,697928.4441,1179138.569,1074302.629,1012482.349,1046642.662,711509.1935,942175.8491,916412.73,1057464.05,1025499.617,1174024.962,1462561.192,1469190.6,3,3000,1333,325.3841334,0.2440381
13403,-150.2966553,61.00602384,2019551.465,2816419.65,2038582.718,1269653.856,1481696.971,1757950.551,1937412.61,1259635.841,2109609.437,2293908.032,1572619.308,2180749.134,1771429.115,2409720.919,1819520.857,2123448.458,2106599.354,1664981.646,1747302.142,2142522.646,1909686.08,2251917.743,2238297.233,1545959.815,2438636.045,2241213.155,2195512.04,2080705.677,1541574.368,2024753.785,1862601.283,2174173.28,1937130.5,2401962.816,2690413.222,2646001,5,6000,1000,336.5919109,0.336591911
13406,-149.5351255,61.0013425,2746303.008,3677115.134,2781916.605,1869128.308,2374116.334,2502530.479,2487274.155,1797693.347,2886486.87,3285148.689,2548313.686,2830894.668,2289768.381,3018413.297,2586550.805,3133594.211,2832017.783,2152970.682,2275784.323,3111108.595,2413947.963,2941831.331,3052128.596,2231029.496,3028098.894,2481748.777,2827082.241,2668483.894,1948873.597,2766284.242,2343116.298,2731881.676,2941286.197,4084307.773,3802968.964,3416709,2,7000,429,392.3290012,0.915434336
13407,-149.5166159,61.00074062,3500020.529,4641229.776,3543454.697,2341503.826,3004877.689,3120401.631,3175517.628,2327568.384,3676795.715,4222219.526,3098628.737,3759583.107,2960870.835,3926767.853,3267506.33,4065899.676,3538331.646,2804275.691,2917708.499,4044376.613,3125840.275,3756493.032,3980139.658,2805079.154,3923256.544,3173180.525,3619091.388,3357404.619,2486071.352,3604401.599,3004047.129,3425306.52,3636807.32,5169405.494,4807613.035,4189063,2,5000,600,700.0041057,1.16667351
